,id,TotalPop,PopDevPct,DemPct,RepPct,WhitePct,MinorityPct,BlackPct,HispanicPct,PacificPct,AsianPct,NativePct,TotalVAP,Margin,Majority
165,4,781991.0,0.00113828,0.58395171,0.38086233,0.72459267,0.27540733,0.1171633,0.06722857,0.0012667,0.05942048,0.01147121,620510,0.20308937999999999,White
166,5,780918.0,-0.00023542,0.60749509,0.35069217,0.74444744,0.25555256,0.06711761,0.06938435,0.00131965,0.09858423,0.01018779,638804,0.25680292,White
167,6,781210.0,0.00013841,0.58805918,0.37640778,0.69675348,0.30324652,0.06024491,0.20294258,0.00146789,0.04027452,0.01364843,617214,0.2116514,White
168,7,780786.0,-0.00040441,0.71830573,0.23859726,0.47693837,0.52306163,0.21149262,0.19975547,0.00183321,0.11344272,0.01352127,651862,0.47970846999999994,Minority
169,8,781124.0,2.831e-05,0.63922637,0.31989372,0.77719373,0.22280627,0.0362066,0.06343225,0.00104061,0.09013113,0.01031727,618865,0.31933265000000005,White
170,9,781004.0,-0.00012532,0.57961555,0.38522039,0.79535598,0.20464402,0.06384001,0.03513977,0.00122925,0.07451329,0.01089948,641040,0.19439515999999996,White
171,1,771221.0,-0.00090926,0.61195177,0.35961384,0.46202245,0.53797755,0.40345602,0.09598552,0.0014311,0.03151376,0.01810914,607925,0.25233793,Minority
172,2,772145.0,0.00028776,0.58492822,0.3846874,0.587022,0.412978,0.26697553,0.06953763,0.00138479,0.05903455,0.02129623,610202,0.20024081999999999,White
173,3,771828.0,-0.00012291,0.58631421,0.37969533,0.58212329,0.41787671,0.2765113,0.05194209,0.0013324,0.07802997,0.01446417,603422,0.20661887999999995,White
174,4,772366.0,0.00057405,0.67304613,0.29144032,0.48107374,0.51892626,0.19994802,0.19984742,0.00177224,0.10962409,0.02173971,596420,0.38160581000000005,Minority
175,5,772344.0,0.00054555,0.67476167,0.29787849,0.3657708,0.6342292,0.51749007,0.07201304,0.00205608,0.03562988,0.02241482,598711,0.37688318,Black
176,6,771280.0,-0.00083282,0.60071529,0.36415845,0.6227081,0.3772919,0.12194475,0.0964717,0.00152338,0.14486503,0.01514591,603265,0.23655684,White
177,7,772570.0,0.00083833,0.65617641,0.31027416,0.4222597,0.5777403,0.4502057,0.06830929,0.00196528,0.04829281,0.0195944,599406,0.34590225,Black
178,8,771649.0,-0.0003548,0.62390015,0.33608971,0.46377534,0.53622466,0.24411304,0.16561859,0.00158597,0.11956009,0.02287988,595851,0.28781044,Minority
179,1,774950.0,-0.00029432,0.34338517,0.64229836,0.91174445,0.08825555,0.01340292,0.0149938,0.00089587,0.00770094,0.0438512,627326,-0.29891318999999994,White
180,2,774683.0,-0.00063876,0.31576876,0.66935636,0.89606873,0.10393127,0.02582181,0.03937169,0.00093064,0.01088947,0.0201166,593142,-0.3535876,White
181,3,774739.0,-0.00056652,0.53120113,0.45207878,0.77297313,0.22702687,0.0855821,0.08518585,0.00115576,0.0318543,0.02450534,605664,0.07912235000000001,White
182,4,774532.0,-0.00083356,0.51417201,0.47017993,0.76715783,0.23284217,0.10765692,0.06980861,0.0011127,0.02753598,0.02430055,603937,0.04399207999999999,White
183,5,774951.0,-0.00029303,0.54123216,0.43450754,0.76583173,0.23416827,0.08524594,0.04336829,0.00117853,0.08031887,0.02021383,615173,0.10672461999999994,White
184,6,774910.0,-0.00034593,0.55088385,0.43234713,0.58823481,0.41176519,0.29573036,0.07738536,0.00091908,0.01866576,0.022603,601690,0.11853671999999993,White
185,7,775553.0,0.00048356,0.51230433,0.47095065,0.78154374,0.21845626,0.10163849,0.05243486,0.00110267,0.038502,0.02347137,612150,0.04135367999999995,White
186,8,774771.0,-0.00052524,0.50083236,0.48457014,0.75334693,0.24665307,0.15554426,0.04562188,0.0008607,0.01676631,0.02552469,607647,0.016262219999999994,White
187,9,775767.0,0.00075963,0.31981272,0.66676305,0.89733222,0.10266778,0.02860044,0.02958141,0.00061904,0.01661426,0.01974714,610620,-0.34695033000000003,White
188,10,775999.0,0.00105891,0.54295005,0.43309147,0.60188564,0.39811436,0.29657268,0.02209659,0.0009755,0.06155606,0.016657,611995,0.10985857999999998,White
189,11,775054.0,-0.00016016,0.54787484,0.435225,0.63559577,0.36440423,0.25450439,0.02449628,0.00086133,0.06607033,0.01561335,611848,0.11264984,White
190,12,775397.0,0.00028232,0.52728326,0.42250717,0.69884258,0.30115742,0.18635457,0.05514749,0.00093963,0.03685901,0.0204815,599175,0.10477609000000004,White
191,13,776021.0,0.00108729,0.58038832,0.39973549,0.66541361,0.33458639,0.19125478,0.04632444,0.00077495,0.07896352,0.01550226,614233,0.18065282999999993,White
192,1,769375.0,1.414e-05,0.52092599,0.4616904,0.72305377,0.27694623,0.18179861,0.03168054,0.00102742,0.03587993,0.02228532,613184,0.05923558999999995,White
193,2,769169.0,-0.00025362,0.54212155,0.44267528,0.61579181,0.38420819,0.29486594,0.0349186,0.00117312,0.03176764,0.02022488,589027,0.09944626999999995,White
194,3,770003.0,0.00083039,0.52370016,0.45742946,0.79793055,0.20206945,0.08603259,0.03117871,0.00122722,0.05979906,0.01894772,606247,0.06627069999999996,White
195,4,768875.0,-0.00063575,0.28271404,0.70507932,0.85216382,0.14783618,0.0444606,0.04563285,0.00379877,0.01450534,0.0346086,588611,-0.42236527999999995,White
196,5,769535.0,0.0002221,0.61228981,0.37010064,0.61952342,0.38047658,0.2260038,0.09132311,0.00414113,0.03498128,0.02932375,595490,0.24218917000000006,White
197,6,768560.0,-0.00104518,0.25618545,0.73219266,0.89225907,0.10774093,0.03579288,0.02874198,0.00218722,0.01006765,0.02589622,590704,-0.47600721000000007,White
198,7,769217.0,-0.00019123,0.28076735,0.70688848,0.85038047,0.14961953,0.02626385,0.0495487,0.00448948,0.01903538,0.04573391,595838,-0.42612113,White
199,8,770179.0,0.00105915,0.19331485,0.79798999,0.8877506,0.1122494,0.04584157,0.01765936,0.00099244,0.009859,0.03068845,596511,-0.60467514,White
200,1,740449.0,0.00017459,0.24262511,0.74671534,0.72688403,0.27311597,0.20921852,0.02988055,0.00073378,0.0105411,0.02259033,566924,-0.50409023,White
201,2,739767.0,-0.00074664,0.52704393,0.46017906,0.42319402,0.57680598,0.52613025,0.02691119,0.00071491,0.01404636,0.01215872,567905,0.06686487000000008,Black
202,3,740112.0,-0.00028062,0.52572517,0.46326754,0.44660846,0.55339154,0.50934695,0.02297971,0.00080478,0.01155143,0.01161907,576552,0.062457629999999986,Black
203,4,740951.0,0.00085267,0.25224759,0.73780575,0.71621884,0.28378116,0.19782487,0.0409118,0.00163894,0.02137693,0.02237654,566218,-0.48555816,White
204,1,541754.0,-0.0006613,0.49548894,0.47005095,0.84074669,0.15925331,0.01045493,0.04092591,0.00233136,0.01621914,0.08309802,428506,0.025437989999999966,White
205,2,542471.0,0.0006613,0.27812782,0.6932648,0.87114134,0.12885866,0.00702533,0.0293418,0.00229829,0.01092224,0.0724022,421617,-0.41513698,White
206,1,746463.0,0.00106271,0.53855861,0.45074982,0.47178373,0.52821627,0.44511546,0.05459838,0.00142826,0.01433188,0.02030138,588827,0.08780879000000003,Minority
207,2,745585.0,-0.00011476,0.55674601,0.42213289,0.6548541,0.3451459,0.13334344,0.09002612,0.00145146,0.10496688,0.01808083,560815,0.13461312000000003,White
208,3,745906.0,0.00031573,0.31184379,0.67762422,0.72020053,0.27979947,0.11931007,0.06691538,0.00263556,0.0151553,0.07866153,597217,-0.36578043,White
209,4,745844.0,0.00023258,0.56006994,0.42504181,0.58648575,0.41351425,0.25162285,0.10680153,0.00146879,0.03471923,0.0269245,592323,0.13502812999999997,White
210,5,746165.0,0.00066307,0.23182981,0.75789208,0.83006871,0.16993129,0.07440521,0.06010109,0.00079118,0.01192718,0.02300884,588991,-0.5260622699999999,White
211,6,745531.0,-0.00018718,0.5515053,0.43134468,0.59641861,0.40358139,0.24874509,0.09785634,0.00131699,0.04215569,0.02138697,583907,0.12016062,White
212,7,745688.0,2.337e-05,0.55648286,0.42848102,0.55746498,0.44253502,0.26782603,0.10781348,0.00413675,0.04600091,0.0305482,573880,0.12800184000000003,White
213,8,746031.0,0.00048336,0.55511012,0.42633831,0.58876788,0.41123212,0.21684279,0.10600195,0.00168536,0.06300973,0.03039375,575546,0.12877181000000004,White
214,9,744750.0,-0.00123456,0.55154217,0.43290127,0.55633621,0.44366379,0.30134145,0.09454433,0.00124499,0.03301051,0.02223046,574302,0.11864090000000005,White
215,10,745574.0,-0.00012951,0.28449551,0.7048957,0.79811735,0.20188265,0.09112283,0.066432,0.00096573,0.0218619,0.02196257,586088,-0.42040019,White
216,11,744828.0,-0.00112995,0.33265544,0.65435403,0.85386371,0.14613629,0.04186442,0.05331587,0.00141164,0.01356727,0.03595565,606386,-0.32169859,White
217,12,745636.0,-4.636e-05,0.57457197,0.40413374,0.47731949,0.52268051,0.30969408,0.14097585,0.00145591,0.06013014,0.02182263,561848,0.17043823000000002,Minority
218,13,746320.0,0.00087093,0.55220577,0.43195537,0.53706335,0.46293665,0.29228549,0.11931683,0.00198691,0.03854229,0.0226418,577781,0.12025040000000004,White
219,14,745067.0,-0.00080943,0.57224385,0.41057517,0.66011397,0.33988603,0.2104556,0.08399865,0.00209473,0.02576347,0.02127087,587188,0.16166868,White
220,1,779094.0,0,0.3051079,0.66956852,0.84408473,0.15591527,0.03597425,0.03624099,0.0022832,0.02213077,0.05876768,596093,-0.36446062,White
221,1,653262.0,-0.00087586,0.58766628,0.39677485,0.69217888,0.30782112,0.11421215,0.11849745,0.00198796,0.05238965,0.02607706,501015,0.19089142999999997,White
222,2,654096.0,0.00039969,0.39499702,0.59238679,0.84322402,0.15677598,0.02997935,0.06629833,0.00183959,0.03345229,0.02355848,479997,-0.19738977000000008,White
223,3,654146.0,0.00047617,0.21046719,0.77825354,0.84367874,0.15632126,0.01421892,0.10927764,0.00151076,0.01017743,0.0228048,495115,-0.56778635,White
224,1,688457.0,-0.00044645,0.50965425,0.47592038,0.85981788,0.14018212,0.02531041,0.05144487,0.00117055,0.04132825,0.01445412,557004,0.03373387,White
225,2,689072.0,0.00044645,0.50356859,0.4813936,0.9168902,0.0831098,0.0136142,0.019772,0.0009988,0.01916349,0.0199636,563676,0.022174990000000006,White
226,1,773355.0,-0.00029689,0.52282757,0.45845461,0.69670638,0.30329362,0.11798023,0.10559499,0.00176002,0.07143229,0.01472598,614764,0.06437296000000003,White
227,2,773086.0,-0.00064462,0.51384544,0.46937365,0.60075147,0.39924853,0.19210205,0.16605758,0.00162736,0.03566268,0.02093677,602815,0.04447179000000001,White
228,3,773877.0,0.00037789,0.5382692,0.44146268,0.63380906,0.36619094,0.13997261,0.10212813,0.00143971,0.11491125,0.01307138,614013,0.09680652000000001,White
229,4,773249.0,-0.00043391,0.32293064,0.66115017,0.83433535,0.16566465,0.03535711,0.08891295,0.00080692,0.02685151,0.01214771,591140,-0.33821953,White
230,5,774085.0,0.00064677,0.49744464,0.48230482,0.6111051,0.3888949,0.05885256,0.14471686,0.00136264,0.18276417,0.00947944,609846,0.01513981999999997,White
231,6,772938.0,-0.00083594,0.51110915,0.46099216,0.48920857,0.51079143,0.12175139,0.1944596,0.00143222,0.18866868,0.01347948,612338,0.05011699000000003,Minority
232,7,773821.0,0.0003055,0.52805582,0.44944508,0.65388817,0.34611183,0.13211252,0.14576169,0.00124083,0.06075961,0.01249084,606044,0.07861073999999996,White
233,8,773610.0,3.275e-05,0.58222593,0.39060643,0.28280638,0.71719362,0.11043674,0.49917898,0.00213923,0.11531706,0.02281841,611436,0.1916195,Hispanic
234,9,773926.0,0.00044124,0.5131868,0.45768678,0.40597321,0.59402679,0.13831788,0.38206974,0.00155299,0.08905272,0.0185611,601419,0.05550002000000004,Minority
235,10,773708.0,0.00015943,0.7558899,0.2222942,0.15715102,0.84284898,0.50458946,0.23276432,0.00214192,0.10425768,0.01554971,600397,0.5335957,Black
236,11,774158.0,0.00074114,0.50267238,0.47670387,0.6902853,0.3097147,0.07184542,0.12169095,0.00093401,0.10668472,0.01102689,612412,0.025968510000000056,White
237,12,773203.0,-0.00049337,0.54797827,0.42004759,0.48102982,0.51897018,0.12315317,0.18318433,0.00135277,0.20874967,0.01317543,604686,0.12793067999999996,Minority
238,1,706028.0,0.0002654,0.53505769,0.44062435,0.47776208,0.52223792,0.034578,0.40666627,0.00262761,0.03527654,0.06103138,558303,0.09443334000000003,Minority
239,2,705447.0,-0.00055773,0.49904519,0.47949698,0.34059666,0.65940334,0.02969534,0.56774733,0.00265001,0.02094325,0.06247243,537357,0.01954821000000001,Hispanic
240,3,706047.0,0.00029232,0.51936739,0.45766271,0.39442769,0.60557231,0.02054004,0.3582323,0.00241658,0.01890751,0.2223938,543329,0.06170468000000001,Minority
241,1,776755.0,0.00077659,0.49711952,0.48543864,0.42581503,0.57418497,0.11468813,0.34113974,0.01484923,0.10072598,0.0298616,588448,0.011680880000000005,Minority
242,2,776598.0,0.00057431,0.41854783,0.55808277,0.66780569,0.33219431,0.02810543,0.19774725,0.00895572,0.05956087,0.04507304,611341,-0.13953493999999994,White
243,3,775576.0,-0.00074244,0.49786584,0.48546087,0.44205737,0.55794263,0.1233713,0.21393178,0.01828948,0.20294188,0.02364337,616748,0.012404970000000015,Minority
244,4,775685.0,-0.00060201,0.49747651,0.48421505,0.45943541,0.54056459,0.17103365,0.26109731,0.01563031,0.08793393,0.0307814,596789,0.013261460000000003,Minority
245,1,787023.0,0.00050079,0.5330426,0.45720139,0.65188566,0.34811434,0.24323778,0.04386701,0.00170512,0.04292479,0.0179087,613445,0.07584121000000005,White
246,2,785749.0,-0.00111878,0.25014697,0.74236783,0.93036282,0.06963718,0.02012895,0.01249536,0.00077716,0.00884123,0.02251629,608626,-0.4922208599999999,White
247,3,786130.0,-0.00063444,0.50024884,0.4906945,0.7656695,0.2343305,0.1384338,0.0446512,0.00121516,0.02949939,0.0213127,622962,0.00955434000000005,White
248,4,787296.0,0.00084784,0.26777764,0.72320152,0.89736852,0.10263148,0.03031968,0.04212868,0.00093623,0.00836519,0.01766495,607757,-0.45542388000000006,White
249,5,785943.0,-0.00087216,0.27600837,0.71541279,0.91219634,0.08780366,0.03887091,0.01585431,0.00087695,0.00820244,0.01906704,606649,-0.43940442,White
250,6,787514.0,0.00112497,0.27029725,0.72171807,0.92639747,0.07360253,0.02648523,0.0138082,0.00063698,0.00684313,0.01966457,623253,-0.45142082,White
251,7,786041.0,-0.00074758,0.53849952,0.45308808,0.78218143,0.21781857,0.08769534,0.07765691,0.00125778,0.0377811,0.01572862,629680,0.08541144,White
252,8,785891.0,-0.00093827,0.26409822,0.72783438,0.88731781,0.11268219,0.04655311,0.02453057,0.00161444,0.01627897,0.02077018,602065,-0.46373616,White
253,9,786307.0,-0.00040943,0.52759787,0.46284983,0.73242415,0.26757585,0.15406781,0.07519934,0.00088163,0.01978802,0.02060482,617040,0.06474804,White
254,10,787181.0,0.00070164,0.52774065,0.46222415,0.70790877,0.29209123,0.18980808,0.03283667,0.00144931,0.05010318,0.01790717,607187,0.06551650000000003,White
255,11,786724.0,0.00012068,0.54407257,0.44785346,0.62583298,0.37416702,0.30729218,0.03493319,0.00089331,0.01562885,0.01677144,625766,0.09621911,White
256,12,787026.0,0.0005046,0.5382458,0.45169623,0.70623991,0.29376009,0.16747746,0.03792457,0.0011341,0.06910887,0.01805924,590778,0.08654957000000002,White
257,13,786889.0,0.00033044,0.50534204,0.48548305,0.78855936,0.21144064,0.13159755,0.02316727,0.00087687,0.03212351,0.02016316,623811,0.01985899000000002,White
258,14,786743.0,0.00014484,0.54229238,0.45039827,0.7426558,0.2573442,0.18472966,0.02236358,0.00078085,0.03472227,0.01266396,622396,0.09189411000000003,White
259,15,786991.0,0.00046011,0.5343884,0.45483248,0.70629072,0.29370928,0.16646292,0.0449165,0.001399,0.06306721,0.01886011,606147,0.07955592,White
260,1,792178.0,0.00039047,0.56395511,0.42102922,0.50817992,0.49182008,0.19147614,0.18420511,0.00277526,0.0355526,0.09751298,606791,0.14292589,White
261,2,791222.0,-0.0008168,0.27305983,0.70460839,0.66318285,0.33681715,0.0431885,0.06636861,0.00172212,0.0319412,0.19846046,598099,-0.43154855999999997,White
262,3,792703.0,0.00105346,0.21034539,0.7726406,0.71448496,0.28551504,0.05867546,0.10468311,0.00598647,0.0154606,0.10889235,598683,-0.56229521,White
263,4,791123.0,-0.00094182,0.21472247,0.76920618,0.68602695,0.31397305,0.05290619,0.04738183,0.00180296,0.00977691,0.20866379,606224,-0.55448371,White
264,5,792127.0,0.00032606,0.38555589,0.58963397,0.69097905,0.30902095,0.08269415,0.08779483,0.00266267,0.05237968,0.08925597,600901,-0.20407807999999994,White
265,1,705873.0,-0.00047625,0.55248653,0.41124215,0.80332577,0.19667423,0.02915739,0.07166952,0.0062865,0.04156104,0.04454434,584586,0.14124438000000006,White
266,2,705641.0,-0.00080477,0.55109547,0.41160226,0.80152594,0.19847406,0.02100324,0.08069293,0.00566625,0.04640258,0.04156369,566865,0.13949321000000003,White
267,3,706531.0,0.00045548,0.55319973,0.40867772,0.68127587,0.31872413,0.0483559,0.1477919,0.00965491,0.0773369,0.04129865,553190,0.14452200999999998,White
268,4,706847.0,0.00090294,0.55295025,0.410303,0.79729057,0.20270943,0.01797409,0.09031262,0.00654553,0.04254419,0.04180086,574438,0.14264725,White
269,5,706145.0,-9.11e-05,0.55195594,0.4108762,0.71377832,0.28622168,0.02023552,0.1463654,0.00846296,0.07917722,0.03496178,545081,0.14107974,White
270,6,706219.0,1.369e-05,0.55591983,0.40371546,0.69235963,0.30764037,0.0245182,0.16164555,0.01082907,0.07832869,0.03882033,546492,0.15220436999999998,White
271,1,764966.0,0.00013243,0.54278765,0.44704583,0.70622479,0.29377521,0.08441699,0.16135631,0.0012438,0.04476868,0.01366864,606205,0.09574181999999998,White
272,2,765169.0,0.00039784,0.63624726,0.35282199,0.56971361,0.43028639,0.14653239,0.18534693,0.00188772,0.098743,0.01374658,610261,0.28342527,White
273,3,764681.0,-0.00024018,0.63887123,0.35010279,0.52027535,0.47972465,0.28319857,0.08909586,0.0016642,0.09988994,0.01151677,603294,0.28876844,White
274,4,765026.0,0.00021088,0.55738527,0.43193187,0.77861073,0.22138927,0.07575996,0.05551536,0.00107117,0.07803143,0.00958589,604013,0.12545340000000005,White
275,5,764854.0,-1.4e-05,0.55094139,0.43881239,0.59131602,0.40868398,0.31469606,0.05330485,0.00116859,0.03118597,0.01520177,593023,0.11212899999999998,White
276,6,764528.0,-0.00044022,0.5541161,0.43529365,0.72878534,0.27121466,0.15328825,0.04910597,0.00097786,0.05803356,0.01119121,591089,0.11882245000000002,White
277,7,764655.0,-0.00027417,0.56546356,0.42389994,0.70452328,0.29547672,0.18746176,0.04597532,0.00077229,0.05107377,0.01142561,604694,0.14156362,White
278,8,764588.0,-0.00036177,0.50099481,0.48933352,0.79268583,0.20731417,0.07573066,0.07991597,0.00150164,0.04143232,0.01318228,622654,0.01166128999999999,White
279,9,764750.0,-0.00014997,0.55452552,0.43492498,0.70763031,0.29236969,0.10828096,0.13909438,0.00159517,0.04155389,0.0157115,603698,0.11960053999999998,White
280,10,765598.0,0.00095872,0.52510685,0.4633224,0.69359057,0.30640943,0.12944877,0.11645355,0.00130519,0.05608813,0.01442543,599913,0.06178444999999999,White
281,11,764568.0,-0.00038792,0.27297577,0.71855216,0.89628836,0.10371164,0.02679438,0.05485701,0.00093268,0.00877903,0.01228768,607926,-0.44557639,White
282,12,765316.0,0.00059003,0.53684351,0.45289918,0.79961483,0.20038517,0.11961698,0.02330928,0.00081587,0.04142765,0.01198668,632452,0.08394432999999996,White
283,13,765359.0,0.00064625,0.28631092,0.70507895,0.91936626,0.08063374,0.02663648,0.02056535,0.00078941,0.00888534,0.01661667,614383,-0.41876802999999996,White
284,14,764620.0,-0.00031993,0.27675196,0.71482008,0.91533494,0.08466506,0.02633633,0.02866655,0.00070395,0.00848981,0.01503723,613677,-0.43806811999999995,White
285,15,764566.0,-0.00039053,0.26397054,0.72783005,0.93886243,0.06113757,0.01866147,0.0129386,0.00059553,0.00656532,0.01362934,619619,-0.46385951000000003,White
286,16,765189.0,0.00042399,0.5024378,0.48821397,0.84371376,0.15628624,0.08226548,0.02485538,0.00084347,0.02921359,0.01349882,610572,0.014223830000000048,White
287,17,764267.0,-0.00078145,0.51609943,0.47539438,0.82081889,0.17918111,0.10522745,0.02030272,0.00098202,0.0366384,0.01243355,616075,0.04070505000000002,White
288,1,549309.0,0.00112905,0.55559122,0.41830394,0.75648115,0.24351885,0.07611535,0.10802738,0.00175269,0.03808124,0.01592235,445600,0.13728728000000007,White
289,2,548070.0,-0.00112905,0.5552655,0.41696926,0.69083969,0.30916031,0.08246492,0.17613588,0.0019774,0.04519745,0.02161115,441994,0.13829623999999996,White
290,1,886667.0,0,0.34193813,0.63474988,0.83089555,0.16910445,0.02234724,0.03564411,0.00154351,0.01853703,0.09057534,669255,-0.29281175,White
291,1,768013.0,0.00018478,0.24037003,0.74807982,0.88797346,0.11202654,0.02753279,0.03928258,0.0007972,0.01543971,0.02530225,614649,-0.5077097899999999,White
292,2,767932.0,7.93e-05,0.1987521,0.79203879,0.91045478,0.08954522,0.024474,0.02759018,0.00112228,0.00888653,0.02438881,610362,-0.59328669,White
293,3,767651.0,-0.00028665,0.51630383,0.46824792,0.49664752,0.50335248,0.40151668,0.06071081,0.00113877,0.02519735,0.01894252,595380,0.048055910000000035,Minority
294,4,768489.0,0.00080468,0.22325745,0.76608508,0.84139591,0.15860409,0.0663593,0.04837544,0.00104816,0.01415521,0.0277341,593421,-0.54282763,White
295,5,767244.0,-0.00081669,0.49816822,0.4835978,0.63269387,0.36730613,0.18399417,0.12006381,0.00166874,0.04238058,0.02494244,598057,0.014570419999999973,White
296,6,767099.0,-0.00100552,0.2550442,0.73384163,0.84246406,0.15753594,0.06317454,0.05003852,0.0012097,0.01709626,0.02453859,591884,-0.47879743,White
297,7,768296.0,0.00055333,0.53521888,0.44615172,0.65761159,0.34238841,0.20519218,0.07391173,0.00277152,0.04328249,0.02090488,603639,0.08906715999999998,White
298,8,768870.0,0.00130085,0.23254737,0.75635099,0.84500113,0.15499887,0.08384182,0.03050749,0.00111127,0.01514618,0.02151567,590314,-0.5238036199999999,White
299,9,767246.0,-0.00081408,0.51552507,0.46802472,0.49252429,0.50747571,0.39820917,0.06106683,0.00123899,0.03330283,0.01725728,586767,0.047500350000000024,Minority
300,1,767108.0,0.00015824,0.20931976,0.78231644,0.69715906,0.30284094,0.13247263,0.12796063,0.00106724,0.01790354,0.0258603,588431,-0.57299668,White
301,2,766766.0,-0.00028766,0.49151054,0.48968636,0.29414845,0.70585155,0.21206999,0.36873414,0.00205886,0.1189207,0.02830224,561475,0.0018241800000000086,Hispanic
302,3,766777.0,-0.00027332,0.50499816,0.45990582,0.49379049,0.50620951,0.15478677,0.20051702,0.00183992,0.1333131,0.02592597,586439,0.04509233999999995,Minority
303,4,766571.0,-0.0005419,0.52619484,0.44657642,0.35492344,0.64507656,0.12089227,0.37985014,0.00193749,0.13113352,0.0275123,583230,0.07961842000000008,Hispanic
304,5,767017.0,3.959e-05,0.56837199,0.41869017,0.32513623,0.67486377,0.38787344,0.25955821,0.00150469,0.01508944,0.02587597,563573,0.14968182000000008,Black
305,6,767311.0,0.00042291,0.55085167,0.43278465,0.37474278,0.62525722,0.21001685,0.33730507,0.00428796,0.06323101,0.02550008,579763,0.11806702000000002,Minority
306,7,767681.0,0.00090532,0.51792281,0.46008261,0.31880837,0.68119163,0.14648623,0.38888233,0.00172043,0.13893441,0.02187424,576020,0.05784019999999995,Hispanic
307,8,767354.0,0.00047898,0.50382706,0.47809136,0.259639,0.740361,0.15934233,0.49523484,0.00140365,0.07950997,0.02888802,552132,0.025735699999999972,Hispanic
308,9,766754.0,-0.00030331,0.53603895,0.44657919,0.30713788,0.69286212,0.27168653,0.2800149,0.0015002,0.13399173,0.02231849,569259,0.08945976,Minority
309,10,767804.0,0.00106569,0.54049643,0.43911023,0.5144397,0.4855603,0.11484972,0.26239,0.00251696,0.09389999,0.02531911,601917,0.10138620000000004,White
310,11,766380.0,-0.00079093,0.19842544,0.79234537,0.44655513,0.55344487,0.04931879,0.47255129,0.00196997,0.01608396,0.02541016,561429,-0.59391993,Hispanic
311,12,766107.0,-0.00114687,0.1835002,0.8076056,0.73092824,0.26907176,0.04004566,0.18798234,0.00203742,0.01355422,0.02940652,606158,-0.6241054,White
312,13,766616.0,-0.00048323,0.19978536,0.79090742,0.65952095,0.34047905,0.06477906,0.2178099,0.00164359,0.02425497,0.03819453,581654,-0.59112206,White
313,14,766607.0,-0.00049497,0.50898177,0.4782256,0.38476973,0.61523027,0.32131962,0.22482103,0.00177821,0.05812399,0.02166045,587107,0.030756170000000027,Minority
314,15,766728.0,-0.0003372,0.48388513,0.50669519,0.07622727,0.92377273,0.00807082,0.8999881,0.00043153,0.0145643,0.01510558,537616,-0.022810059999999965,Hispanic
315,16,766466.0,-0.0006788,0.5676865,0.41756766,0.13893816,0.86106184,0.04445986,0.79351843,0.00338827,0.02300142,0.02407434,572269,0.15011883999999998,Hispanic
316,17,767149.0,0.0002117,0.54044143,0.43804236,0.55882101,0.44117899,0.12737306,0.18324868,0.00690201,0.11145733,0.02699043,571573,0.10239906999999998,White
317,18,766980.0,-8.65e-06,0.51926882,0.4690887,0.31394188,0.68605812,0.30318915,0.33616465,0.00371477,0.03693235,0.02641636,561811,0.05018011999999994,Hispanic
318,19,765998.0,-0.00128898,0.24112476,0.7492423,0.6630243,0.3369757,0.05901284,0.22370287,0.00176603,0.02633442,0.03139247,583229,-0.50811754,White
319,20,767626.0,0.00083361,0.51331594,0.47493798,0.22706412,0.77293588,0.06400935,0.69038309,0.0020284,0.01358359,0.02790995,580259,0.038377960000000044,Hispanic
320,21,767272.0,0.00037206,0.52127676,0.46267088,0.40017809,0.59982191,0.11383501,0.41446407,0.00446067,0.06478113,0.02897748,591839,0.05860588,Hispanic
321,22,767423.0,0.00056894,0.22316927,0.76638565,0.71441139,0.28558861,0.10622702,0.12590068,0.00162291,0.01796779,0.03624495,578591,-0.54321638,White
322,23,767038.0,6.697e-05,0.49650425,0.49048619,0.26338431,0.73661569,0.06767804,0.62675947,0.00342845,0.03747219,0.02836949,569062,0.006018059999999992,Hispanic
323,24,766312.0,-0.00087959,0.51422391,0.46017276,0.49610469,0.50389531,0.13067273,0.23994113,0.00164948,0.11751072,0.02394201,591095,0.05405114999999999,Minority
324,25,767928.0,0.00122736,0.35594707,0.63034184,0.66338194,0.33661806,0.06867988,0.15710862,0.00297421,0.0839454,0.02936002,567881,-0.27439477000000007,White
325,26,766362.0,-0.0008144,0.49780987,0.47971599,0.46563841,0.53436159,0.14652692,0.19125887,0.00223634,0.17832972,0.02633678,576836,0.018093880000000007,Minority
326,27,767415.0,0.00055851,0.25230643,0.73599565,0.60694461,0.39305539,0.08361479,0.24569886,0.00137995,0.04424818,0.02434409,579730,-0.48368922,White
327,28,767014.0,3.568e-05,0.45208334,0.54030236,0.09006315,0.90993685,0.00974946,0.88955347,0.00078497,0.00620236,0.01603842,542697,-0.08821901999999998,Hispanic
328,29,766745.0,-0.00031504,0.51936162,0.46531021,0.19953945,0.80046055,0.1280558,0.62218083,0.0013634,0.04637169,0.02870296,558897,0.054051409999999966,Hispanic
329,30,767650.0,0.0008649,0.27570681,0.71229093,0.67504937,0.32495063,0.09173988,0.18235961,0.00486832,0.02225297,0.03132615,580282,-0.43658411999999996,White
330,31,767209.0,0.00028992,0.23440274,0.75615863,0.67572534,0.32427466,0.08224381,0.18387557,0.00245218,0.03107689,0.02748938,583971,-0.5217558900000001,White
